id,ivr_test_index,annotator,word_index,word,start_s,end_s
ivr-hi-0104,104,ann1,17,खिंचवा,6.301,6.691
ivr-hi-0104,104,ann1,18,सकती,6.687,7.167
ivr-hi-0104,104,ann1,19,हूँ,7.168,7.362
ivr-hi-0105,105,ann1,0,हमें,0.01,0.365
ivr-hi-0105,105,ann1,1,इनसे,0.373,0.973
ivr-hi-0105,105,ann1,2,यह,0.967,1.197
ivr-hi-0105,105,ann1,3,सीखने,1.195,1.745
ivr-hi-0105,105,ann1,4,को,1.734,1.934
ivr-hi-0105,105,ann1,5,मिलता,1.935,2.375
ivr-hi-0105,105,ann1,6,है,2.374,2.624
ivr-hi-0105,105,ann1,7,हम,3.002,3.252
ivr-hi-0105,105,ann1,8,नए,3.251,3.471
ivr-hi-0105,105,ann1,9,नए,3.47,3.72
ivr-hi-0105,105,ann1,10,तरीके,3.741,4.291
ivr-hi-0105,105,ann1,11,के,4.283,4.483
ivr-hi-0105,105,ann1,12,व्यंजन,4.5,5.0
ivr-hi-0105,105,ann1,13,बनाना,5.051,5.631
ivr-hi-0105,105,ann1,14,इनसे,5.627,6.137
ivr-hi-0105,105,ann1,15,सीखते,6.138,6.688
ivr-hi-0105,105,ann1,16,हैं,6.687,6.987
ivr-hi-0105,105,ann1,17,और,7.481,7.671
ivr-hi-0105,105,ann1,18,खाना,7.733,8.073
ivr-hi-0105,105,ann1,19,बनाना,8.075,8.625
ivr-hi-0105,105,ann1,20,भी,8.649,8.919
ivr-hi-0107,107,ann1,0,हाँ,0.016,0.276
ivr-hi-0107,107,ann1,1,मैं,0.278,0.588
ivr-hi-0107,107,ann1,2,अपने,0.584,0.964
ivr-hi-0107,107,ann1,3,परिवार,0.959,1.579
ivr-hi-0107,107,ann1,4,और,1.714,1.974
ivr-hi-0107,107,ann1,5,दोस्तों,1.966,2.486
ivr-hi-0107,107,ann1,6,के,2.484,2.694
ivr-hi-0107,107,ann1,7,बारे,2.688,3.018
ivr-hi-0107,107,ann1,8,में,3.022,3.272
ivr-hi-0107,107,ann1,9,बता,3.273,3.653
ivr-hi-0107,107,ann1,10,सकती,3.655,4.135
ivr-hi-0107,107,ann1,11,हूँ,4.138,4.388
ivr-hi-0107,107,ann1,12,मेरा,4.383,4.823
ivr-hi-0107,107,ann1,13,परिवार,4.826,5.346
ivr-hi-0107,107,ann1,14,एक,5.343,5.593
ivr-hi-0107,107,ann1,15,संयुक्त,5.588,6.108
ivr-hi-0107,107,ann1,16,परिवार,6.106,6.646
ivr-hi-0107,107,ann1,17,है,6.644,6.879
ivr-hi-0109,109,ann1,0,कैसी,0.038,0.348
ivr-hi-0109,109,ann1,1,मिठाइयां,0.352,1.032
ivr-hi-0109,109,ann1,2,का,1.051,1.301
ivr-hi-0109,109,ann1,3,खाई,1.546,1.876
ivr-hi-0109,109,ann1,4,जाएं,1.885,2.345
ivr-hi-0109,109,ann1,5,यह,2.347,2.607
ivr-hi-0109,109,ann1,6,सब,2.598,2.798
ivr-hi-0109,109,ann1,7,समाचार,2.795,3.375
ivr-hi-0109,109,ann1,8,जगत,3.368,3.688
ivr-hi-0109,109,ann1,9,हम,3.682,3.972
ivr-hi-0109,109,ann1,10,तक,3.973,4.253
ivr-hi-0109,109,ann1,11,पहोचाता,4.248,4.788
ivr-hi-0109,109,ann1,12,है,4.782,5.082
ivr-hi-0109,109,ann1,13,कैसी,5.08,5.43
ivr-hi-0109,109,ann1,14,संस्कृति,5.43,6.0
ivr-hi-0109,109,ann1,15,राजिस्थान,5.999,6.509
ivr-hi-0109,109,ann1,16,में,6.502,6.662
ivr-hi-0109,109,ann1,17,अपनाई,6.659,7.069
ivr-hi-0109,109,ann1,18,जाती,7.075,7.555
ivr-hi-0109,109,ann1,19,हैं,7.554,7.924
ivr-hi-0109,109,ann2,0,कैसी,0.038,0.408
ivr-hi-0109,109,ann2,1,मिठाइयां,0.407,1.037
ivr-hi-0109,109,ann2,2,का,1.035,1.305
ivr-hi-0109,109,ann2,3,खाई,1.546,1.876
ivr-hi-0109,109,ann2,4,जाएं,1.876,2.296
ivr-hi-0109,109,ann2,5,यह,2.425,2.595
ivr-hi-0109,109,ann2,6,सब,2.593,2.783
ivr-hi-0109,109,ann2,7,समाचार,2.779,3.359
ivr-hi-0109,109,ann2,8,जगत,3.352,3.742
ivr-hi-0109,109,ann2,9,हम,3.745,3.955
ivr-hi-0109,109,ann2,10,तक,3.949,4.229
ivr-hi-0109,109,ann2,11,पहोचाता,4.216,4.806
ivr-hi-0109,109,ann2,12,है,4.805,5.075
ivr-hi-0109,109,ann2,13,कैसी,5.065,5.415
ivr-hi-0109,109,ann2,14,संस्कृति,5.41,5.96
ivr-hi-0109,109,ann2,15,राजिस्थान,5.952,6.492
ivr-hi-0109,109,ann2,16,में,6.486,6.606
ivr-hi-0109,109,ann2,17,अपनाई,6.612,7.072
ivr-hi-0109,109,ann2,18,जाती,7.075,7.555
ivr-hi-0109,109,ann2,19,हैं,7.547,7.937
ivr-hi-0110,110,ann1,0,किस,0.067,0.327
ivr-hi-0110,110,ann1,1,तरह,0.321,0.591
ivr-hi-0110,110,ann1,2,मिल,0.585,0.795
ivr-hi-0110,110,ann1,3,जुल,0.79,1.04
ivr-hi-0110,110,ann1,4,कर,1.035,1.265
ivr-hi-0110,110,ann1,5,त्योहार,1.26,1.64
ivr-hi-0110,110,ann1,6,मनाए,1.652,2.012
ivr-hi-0110,110,ann1,7,जाते,2.003,2.383
ivr-hi-0110,110,ann1,8,हैं,2.385,2.775
ivr-hi-0110,110,ann1,9,राजिस्थान,2.776,3.446
ivr-hi-0110,110,ann1,10,का,3.432,3.632
ivr-hi-0110,110,ann1,11,समाचार,3.627,4.197
ivr-hi-0110,110,ann1,12,मीडिया,4.195,4.745
ivr-hi-0110,110,ann1,13,हम,4.742,4.992
ivr-hi-0110,110,ann1,14,तक,4.987,5.367
ivr-hi-0110,110,ann1,15,यह,5.525,5.745
ivr-hi-0110,110,ann1,16,बातें,5.74,6.17
ivr-hi-0110,110,ann1,17,पहोचाता,6.161,6.721
ivr-hi-0110,110,ann1,18,है,6.718,7.088
ivr-hi-0110,110,ann1,19,और,7.09,7.31
ivr-hi-0110,110,ann1,20,हमें,7.305,7.555
ivr-hi-0110,110,ann1,21,यह,7.55,7.77
ivr-hi-0110,110,ann1,22,बातें,7.765,8.365
ivr-hi-0110,110,ann1,23,बहोत,8.362,8.682
ivr-hi-0110,110,ann1,24,अच्छी,8.685,9.155
ivr-hi-0110,110,ann1,25,लगती,9.154,9.614
ivr-hi-0110,110,ann1,26,हैं,9.604,9.854
ivr-hi-0110,110,ann2,0,किस,0.125,0.355
ivr-hi-0110,110,ann2,1,तरह,0.36,0.59
ivr-hi-0110,110,ann2,2,मिल,0.595,0.815
ivr-hi-0110,110,ann2,3,जुल,0.81,1.06
ivr-hi-0110,110,ann2,4,कर,1.055,1.295
ivr-hi-0110,110,ann2,5,त्योहार,1.299,1.639
ivr-hi-0110,110,ann2,6,मनाए,1.641,2.011
ivr-hi-0110,110,ann2,7,जाते,2.003,2.403
ivr-hi-0110,110,ann2,8,हैं,2.414,2.664
ivr-hi-0110,110,ann2,9,राजिस्थान,2.873,3.433
ivr-hi-0110,110,ann2,10,का,3.422,3.612
ivr-hi-0110,110,ann2,11,समाचार,3.608,4.198
ivr-hi-0110,110,ann2,12,मीडिया,4.195,4.745
ivr-hi-0110,110,ann2,13,हम,4.742,5.002
ivr-hi-0110,110,ann2,14,तक,5.007,5.237
ivr-hi-0110,110,ann2,15,यह,5.505,5.715
ivr-hi-0110,110,ann2,16,बातें,5.711,6.191
ivr-hi-0110,110,ann2,17,पहोचाता,6.201,6.801
ivr-hi-0110,110,ann2,18,है,6.797,7.147
ivr-hi-0110,110,ann2,19,और,7.157,7.307
ivr-hi-0110,110,ann2,20,हमें,7.305,7.595
ivr-hi-0110,110,ann2,21,यह,7.599,7.809
ivr-hi-0110,110,ann2,22,बातें,7.795,8.235
ivr-hi-0110,110,ann2,23,बहोत,8.45,8.72
ivr-hi-0110,110,ann2,24,अच्छी,8.724,9.154
ivr-hi-0110,110,ann2,25,लगती,9.154,9.614
ivr-hi-0110,110,ann2,26,हैं,9.604,9.854
ivr-hi-0111,111,ann1,0,बच्चों,0.028,0.488
ivr-hi-0111,111,ann1,1,के,0.484,0.684
ivr-hi-0111,111,ann1,2,कपड़ों,0.677,1.087
ivr-hi-0111,111,ann1,3,को,1.093,1.303
ivr-hi-0111,111,ann1,4,डिटॉल,1.295,1.695
ivr-hi-0111,111,ann1,5,से,1.691,1.851
ivr-hi-0111,111,ann1,6,धोना,1.843,2.173
ivr-hi-0111,111,ann1,7,चाहिए,2.167,2.677
ivr-hi-0111,111,ann1,8,ताकि,2.664,3.034
ivr-hi-0111,111,ann1,9,उसमे,3.039,3.379
ivr-hi-0111,111,ann1,10,कोई,3.373,3.623
ivr-hi-0111,111,ann1,11,भी,3.616,3.836
ivr-hi-0111,111,ann1,12,कीटाणु,3.839,4.309
ivr-hi-0111,111,ann1,13,ना,4.305,4.525
ivr-hi-0111,111,ann1,14,लगने,4.508,4.928
ivr-hi-0111,111,ann1,15,पाए,4.954,5.294
ivr-hi-0111,111,ann1,16,बच्चों,5.643,6.043
ivr-hi-0111,111,ann1,17,के,6.039,6.219
ivr-hi-0111,111,ann1,18,कपड़ों,6.211,6.631
ivr-hi-0111,111,ann1,19,को,6.617,6.867
ivr-hi-0111,111,ann1,20,साफ,7.083,7.353
ivr-hi-0111,111,ann1,21,सुथरी,7.346,7.756
ivr-hi-0111,111,ann1,22,जगह,7.752,8.072
ivr-hi-0111,111,ann1,23,पे,8.076,8.256
ivr-hi-0111,111,ann1,24,रखना,8.258,8.578
ivr-hi-0111,111,ann1,25,चाहिए,8.563,9.233
ivr-hi-0111,111,ann1,26,बच्चों,9.465,9.915
ivr-hi-0111,111,ann1,27,को,9.911,10.221
ivr-hi-0112,112,ann1,0,यहाँ,0.009,0.509
ivr-hi-0112,112,ann1,1,लोग,0.579,0.989
ivr-hi-0112,112,ann1,2,खाली,1.193,1.533
ivr-hi-0112,112,ann1,3,समय,1.544,1.794
ivr-hi-0112,112,ann1,4,बिताने,1.806,2.246
ivr-hi-0112,112,ann1,5,के,2.246,2.436
ivr-hi-0112,112,ann1,6,लिए,2.433,2.803
ivr-hi-0112,112,ann1,7,जयगढ़,3.124,3.704
ivr-hi-0112,112,ann1,8,नाहरगढ़,3.87,4.7
ivr-hi-0112,112,ann1,9,जल,4.791,5.111
ivr-hi-0112,112,ann1,10,महल,5.098,5.598
ivr-hi-0112,112,ann1,11,आमेर,5.778,6.208
ivr-hi-0112,112,ann1,12,मंदिर,6.206,6.787
ivr-hi-0112,112,ann1,13,जाते,6.963,7.383
ivr-hi-0112,112,ann1,14,हैं,7.38,7.63
ivr-hi-0112,112,ann1,15,अपना,7.841,8.301
ivr-hi-0112,112,ann1,16,समय,8.652,9.022
ivr-hi-0112,112,ann1,17,बिताते,9.014,9.574
ivr-hi-0112,112,ann1,18,हैं,9.574,9.894
ivr-hi-0112,112,ann1,19,पिकनिक,9.892,10.272
ivr-hi-0112,112,ann1,20,मनाते,10.265,10.815
ivr-hi-0112,112,ann1,21,हैं,10.802,11.082
ivr-hi-0112,112,ann2,0,यहाँ,0.031,0.551
ivr-hi-0112,112,ann2,1,लोग,0.557,0.987
ivr-hi-0112,112,ann2,2,खाली,1.193,1.523
ivr-hi-0112,112,ann2,3,समय,1.512,1.762
ivr-hi-0112,112,ann2,4,बिताने,1.764,2.234
ivr-hi-0112,112,ann2,5,के,2.235,2.395
ivr-hi-0112,112,ann2,6,लिए,2.389,2.779
ivr-hi-0112,112,ann2,7,जयगढ़,3.124,3.714
ivr-hi-0112,112,ann2,8,नाहरगढ़,3.87,4.7
ivr-hi-0112,112,ann2,9,जल,4.799,5.069
ivr-hi-0112,112,ann2,10,महल,5.076,5.566
ivr-hi-0112,112,ann2,11,आमेर,5.768,6.198
ivr-hi-0112,112,ann2,12,मंदिर,6.195,6.735
ivr-hi-0112,112,ann2,13,जाते,6.974,7.354
ivr-hi-0112,112,ann2,14,हैं,7.347,7.647
ivr-hi-0112,112,ann2,15,अपना,7.841,8.261
ivr-hi-0112,112,ann2,16,समय,8.608,9.008
ivr-hi-0112,112,ann2,17,बिताते,9.003,9.553
ivr-hi-0112,112,ann2,18,हैं,9.563,9.933
ivr-hi-0112,112,ann2,19,पिकनिक,9.947,10.267
ivr-hi-0112,112,ann2,20,मनाते,10.254,10.774
ivr-hi-0112,112,ann2,21,हैं,10.802,11.072
ivr-hi-0114,114,ann1,0,आकाश,0.05,0.449
ivr-hi-0114,114,ann1,1,गंगाएं,0.448,0.998
ivr-hi-0114,114,ann1,2,भी,0.988,1.538
ivr-hi-0115,115,ann1,0,मौसम,0.024,0.424
ivr-hi-0115,115,ann1,1,के,0.424,0.574
ivr-hi-0115,115,ann1,2,हिसाब,0.575,0.835
ivr-hi-0115,115,ann1,3,से,0.834,1.094
ivr-hi-0115,115,ann1,4,अलग,1.095,1.365
ivr-hi-0115,115,ann1,5,अलग,1.363,1.643
ivr-hi-0115,115,ann1,6,पीने,1.643,1.923
ivr-hi-0115,115,ann1,7,के,1.924,2.054
ivr-hi-0115,115,ann1,8,लिए,2.05,2.46
ivr-hi-0116,116,ann1,0,हिन्दू,0.007,0.507
ivr-hi-0116,116,ann1,1,धर्म,0.509,0.769
ivr-hi-0116,116,ann1,2,की,0.768,0.918
ivr-hi-0116,116,ann1,3,संस्कृति,0.91,1.64
ivr-hi-0116,116,ann1,4,में,2.575,2.825
ivr-hi-0116,116,ann1,5,पूजा,2.817,3.117
ivr-hi-0116,116,ann1,6,पाठ,3.118,3.368
ivr-hi-0116,116,ann1,7,करना,3.369,3.899
ivr-hi-0116,116,ann1,8,अपने,4.047,4.657
ivr-hi-0116,116,ann1,9,आराध्यों,5.034,5.524
ivr-hi-0116,116,ann1,10,की,5.519,5.729
ivr-hi-0116,116,ann1,11,पूजा,5.728,5.978
ivr-hi-0116,116,ann1,12,करना,5.979,6.519
ivr-hi-0116,116,ann1,13,देवी,6.782,7.002
ivr-hi-0116,116,ann1,14,देवताओं,7.0,7.42
ivr-hi-0116,116,ann1,15,की,7.418,7.608
ivr-hi-0116,116,ann1,16,पूजा,7.61,7.88
ivr-hi-0116,116,ann1,17,करना,7.87,8.43
ivr-hi-0116,116,ann2,0,हिन्दू,0.0,0.51
ivr-hi-0116,116,ann2,1,धर्म,0.509,0.769
ivr-hi-0116,116,ann2,2,की,0.768,0.868
ivr-hi-0116,116,ann2,3,संस्कृति,0.868,1.688
ivr-hi-0116,116,ann2,4,में,2.583,2.793
ivr-hi-0116,116,ann2,5,पूजा,2.784,3.084
ivr-hi-0116,116,ann2,6,पाठ,3.085,3.345
ivr-hi-0116,116,ann2,7,करना,3.336,3.846
ivr-hi-0116,116,ann2,8,अपने,4.022,4.662
ivr-hi-0116,116,ann2,9,आराध्यों,5.026,5.506
ivr-hi-0116,116,ann2,10,की,5.494,5.734
ivr-hi-0116,116,ann2,11,पूजा,5.737,6.047
ivr-hi-0116,116,ann2,12,करना,6.038,6.558
ivr-hi-0116,116,ann2,13,देवी,6.749,6.999
ivr-hi-0116,116,ann2,14,देवताओं,7.0,7.44
ivr-hi-0116,116,ann2,15,की,7.443,7.623
ivr-hi-0116,116,ann2,16,पूजा,7.619,7.829
ivr-hi-0116,116,ann2,17,करना,7.828,8.418
ivr-hi-0117,117,ann1,0,बच्चे,0.004,0.314
ivr-hi-0117,117,ann1,1,का,0.325,0.495
ivr-hi-0117,117,ann1,2,जब,0.502,0.672
ivr-hi-0117,117,ann1,3,भी,0.678,0.848
ivr-hi-0117,117,ann1,4,छुएंगे,0.858,1.378
ivr-hi-0117,117,ann1,5,हम,1.384,1.574
ivr-hi-0117,117,ann1,6,अपना,1.738,2.008
ivr-hi-0117,117,ann1,7,हाथ,2.008,2.328
ivr-hi-0117,117,ann1,8,साबुन,2.456,2.736
ivr-hi-0117,117,ann1,9,से,2.745,2.885
ivr-hi-0117,117,ann1,10,अच्छी,2.891,3.091
ivr-hi-0117,117,ann1,11,तरह,3.088,3.238
ivr-hi-0117,117,ann1,12,से,3.239,3.389
ivr-hi-0117,117,ann1,13,वॉश,3.389,3.639
ivr-hi-0117,117,ann1,14,कर,3.714,3.894
ivr-hi-0117,117,ann1,15,लेंगे,3.9,4.17
ivr-hi-0117,117,ann1,16,तभी,4.318,4.598
ivr-hi-0117,117,ann1,17,छुएंगे,4.601,5.151
ivr-hi-0118,118,ann1,0,हमारे,0.005,0.435
ivr-hi-0118,118,ann1,1,घर,0.435,0.685
ivr-hi-0118,118,ann1,2,के,0.679,0.819
ivr-hi-0118,118,ann1,3,नजदीज,0.815,1.355
ivr-hi-0118,118,ann1,4,नजदीकी,1.348,2.288
ivr-hi-0118,118,ann1,5,प्रतिबिम,2.658,3.518
ivr-hi-0118,118,ann1,6,फाउलेशन,3.848,4.798
ivr-hi-0118,118,ann1,7,लाइब्रेरी,4.801,5.471
ivr-hi-0118,118,ann1,8,है,5.469,5.719
ivr-hi-0118,118,ann2,0,हमारे,0.0,0.447
ivr-hi-0118,118,ann2,1,घर,0.447,0.697
ivr-hi-0118,118,ann2,2,के,0.69,0.86
ivr-hi-0118,118,ann2,3,नजदीज,0.861,1.361
ivr-hi-0118,118,ann2,4,नजदीकी,1.359,2.339
ivr-hi-0118,118,ann2,5,प्रतिबिम,2.646,3.526
ivr-hi-0118,118,ann2,6,फाउलेशन,3.831,4.831
ivr-hi-0118,118,ann2,7,लाइब्रेरी,4.823,5.483
ivr-hi-0118,118,ann2,8,है,5.481,5.728
ivr-hi-0119,119,ann1,0,हाँ,0.0,0.31
ivr-hi-0119,119,ann1,1,क्योंकि,0.888,1.128
ivr-hi-0119,119,ann1,2,हमने,1.124,1.424
ivr-hi-0119,119,ann1,3,पैसा,1.42,1.97
ivr-hi-0119,119,ann1,4,आपका,1.965,3.325
ivr-hi-0119,119,ann1,5,पेमेंट,3.665,4.005
ivr-hi-0119,119,ann1,6,कर,3.997,4.247
ivr-hi-0119,119,ann1,7,दिए,4.251,4.521
ivr-hi-0119,119,ann1,8,हैं,4.524,4.804
ivr-hi-0119,119,ann1,9,हाँ,5.667,6.077
ivr-hi-0119,119,ann2,0,हाँ,0.011,0.431
ivr-hi-0119,119,ann2,1,क्योंकि,0.876,1.126
ivr-hi-0119,119,ann2,2,हमने,1.118,1.378
ivr-hi-0119,119,ann2,3,पैसा,1.378,2.058
ivr-hi-0119,119,ann2,4,आपका,2.065,3.245
ivr-hi-0119,119,ann2,5,पेमेंट,3.652,3.952
ivr-hi-0119,119,ann2,6,कर,3.949,4.199
ivr-hi-0119,119,ann2,7,दिए,4.197,4.527
ivr-hi-0119,119,ann2,8,हैं,4.53,4.85
ivr-hi-0119,119,ann2,9,हाँ,5.673,6.083
ivr-hi-0120,120,ann1,0,पूरा,0.0,0.437
ivr-hi-0120,120,ann1,1,पालन,0.65,1.04
ivr-hi-0120,120,ann1,2,पोषण,1.048,1.518
ivr-hi-0120,120,ann1,3,ध्यान,1.531,1.881
ivr-hi-0120,120,ann1,4,पढ़ाई,1.908,2.298
ivr-hi-0120,120,ann1,5,लिखाई,2.308,2.688
ivr-hi-0120,120,ann1,6,हर,2.701,2.821
ivr-hi-0120,120,ann1,7,चीज़,2.84,2.99
ivr-hi-0120,120,ann1,8,हमें,3.003,3.343
ivr-hi-0120,120,ann1,9,करनी,3.708,4.048
ivr-hi-0120,120,ann1,10,है,4.061,4.311
ivr-hi-0120,120,ann1,11,इसीलिए,4.635,5.025
ivr-hi-0120,120,ann1,12,हमें,5.033,5.253
ivr-hi-0120,120,ann1,13,बच्चे,5.249,5.539
ivr-hi-0120,120,ann1,14,के,5.54,5.63
ivr-hi-0120,120,ann1,15,साथ,5.632,5.882
ivr-hi-0120,120,ann1,16,कोई,5.915,6.045
ivr-hi-0120,120,ann1,17,लापरवाही,6.046,6.786
ivr-hi-0120,120,ann1,18,नहीं,6.973,7.243
ivr-hi-0120,120,ann1,19,करनी,7.257,7.617
ivr-hi-0120,120,ann1,20,है,7.609,7.744
ivr-hi-0120,120,ann2,0,पूरा,0.014,0.464
ivr-hi-0120,120,ann2,1,पालन,0.642,1.082
ivr-hi-0120,120,ann2,2,पोषण,1.079,1.529
ivr-hi-0120,120,ann2,3,ध्यान,1.531,1.931
ivr-hi-0120,120,ann2,4,पढ़ाई,1.93,2.31
ivr-hi-0120,120,ann2,5,लिखाई,2.305,2.655
ivr-hi-0120,120,ann2,6,हर,2.65,2.84
ivr-hi-0120,120,ann2,7,चीज़,2.834,3.004
ivr-hi-0120,120,ann2,8,हमें,3.003,3.403
ivr-hi-0120,120,ann2,9,करनी,3.7,4.1
ivr-hi-0120,120,ann2,10,है,4.091,4.341
ivr-hi-0120,120,ann2,11,इसीलिए,4.635,5.045
ivr-hi-0120,120,ann2,12,हमें,5.042,5.232
ivr-hi-0120,120,ann2,13,बच्चे,5.226,5.586
ivr-hi-0120,120,ann2,14,के,5.586,5.616
ivr-hi-0120,120,ann2,15,साथ,5.616,5.906
ivr-hi-0120,120,ann2,16,कोई,5.9,6.1
ivr-hi-0120,120,ann2,17,लापरवाही,6.099,6.829
ivr-hi-0120,120,ann2,18,नहीं,6.958,7.288
ivr-hi-0120,120,ann2,19,करनी,7.287,7.637
ivr-hi-0120,120,ann2,20,है,7.632,7.744
ivr-hi-0122,122,ann1,0,इसीलिए,0.062,0.642
ivr-hi-0122,122,ann1,1,माँ,0.644,1.194
ivr-hi-0122,122,ann1,2,को,1.189,1.389
ivr-hi-0122,122,ann1,3,ही,1.389,1.559
ivr-hi-0122,122,ann1,4,बच्चे,1.552,1.902
ivr-hi-0122,122,ann1,5,का,1.898,2.088
ivr-hi-0122,122,ann1,6,ध्यान,2.08,2.38
ivr-hi-0122,122,ann1,7,रखना,2.371,2.831
ivr-hi-0122,122,ann1,8,है,2.825,3.175
ivr-hi-0122,122,ann1,9,उसके,3.47,3.79
ivr-hi-0122,122,ann1,10,साथ,3.788,4.048
ivr-hi-0122,122,ann1,11,साथ,4.043,4.283
ivr-hi-0122,122,ann1,12,परिवार,4.279,4.689
ivr-hi-0122,122,ann1,13,को,4.688,4.838
ivr-hi-0122,122,ann1,14,भी,4.843,5.053
ivr-hi-0122,122,ann1,15,फर्ज़,5.052,5.282
ivr-hi-0122,122,ann1,16,बनता,5.279,5.669
ivr-hi-0122,122,ann1,17,है,5.67,5.92
ivr-hi-0122,122,ann1,18,कि,5.915,5.965
ivr-hi-0122,122,ann1,19,हमें,5.97,6.15
ivr-hi-0122,122,ann1,20,बच्चों,6.143,6.513
ivr-hi-0122,122,ann1,21,का,6.515,6.765
ivr-hi-0122,122,ann1,22,देख,7.095,7.335
ivr-hi-0122,122,ann1,23,रेख,7.333,7.623
ivr-hi-0122,122,ann1,24,करना,7.624,8.094
ivr-hi-0122,122,ann1,25,चाहिए,8.515,9.155
ivr-hi-0122,122,ann2,0,इसीलिए,0.062,0.622
ivr-hi-0122,122,ann2,1,माँ,0.616,1.176
ivr-hi-0122,122,ann2,2,को,1.18,1.35
ivr-hi-0122,122,ann2,3,ही,1.353,1.513
ivr-hi-0122,122,ann2,4,बच्चे,1.516,1.916
ivr-hi-0122,122,ann2,5,का,1.916,2.066
ivr-hi-0122,122,ann2,6,ध्यान,2.071,2.381
ivr-hi-0122,122,ann2,7,रखना,2.38,2.82
ivr-hi-0122,122,ann2,8,है,2.816,3.096
ivr-hi-0122,122,ann2,9,उसके,3.489,3.799
ivr-hi-0122,122,ann2,10,साथ,3.798,4.048
ivr-hi-0122,122,ann2,11,साथ,4.043,4.293
ivr-hi-0122,122,ann2,12,परिवार,4.288,4.728
ivr-hi-0122,122,ann2,13,को,4.725,4.835
ivr-hi-0122,122,ann2,14,भी,4.843,5.043
ivr-hi-0122,122,ann2,15,फर्ज़,5.043,5.253
ivr-hi-0122,122,ann2,16,बनता,5.252,5.632
ivr-hi-0122,122,ann2,17,है,5.634,5.894
ivr-hi-0122,122,ann2,18,कि,5.897,5.977
ivr-hi-0122,122,ann2,19,हमें,5.97,6.14
ivr-hi-0122,122,ann2,20,बच्चों,6.143,6.523
ivr-hi-0122,122,ann2,21,का,6.515,6.765
ivr-hi-0122,122,ann2,22,देख,6.988,7.318
ivr-hi-0122,122,ann2,23,रेख,7.315,7.615
ivr-hi-0122,122,ann2,24,करना,7.623,8.173
ivr-hi-0122,122,ann2,25,चाहिए,8.515,9.165
ivr-hi-0123,123,ann1,0,एक,0.01,0.38
ivr-hi-0123,123,ann1,1,जनवरी,0.38,1.04
ivr-hi-0123,123,ann1,2,दौ,1.058,1.338
ivr-hi-0123,123,ann1,3,हजार,1.344,1.784
ivr-hi-0123,123,ann1,4,बाईस,1.788,2.298
ivr-hi-0123,123,ann1,5,दौ,2.727,3.127
ivr-hi-0123,123,ann1,6,फरवरी,3.122,3.782
ivr-hi-0123,123,ann1,7,दौ,3.961,4.191
ivr-hi-0123,123,ann1,8,हजार,4.196,4.656
ivr-hi-0123,123,ann1,9,तेईस,4.653,5.213
ivr-hi-0123,123,ann1,10,तीन,5.641,5.921
ivr-hi-0123,123,ann1,11,मार्च,5.913,6.413
ivr-hi-0123,123,ann1,12,दौ,6.752,6.972
ivr-hi-0123,123,ann1,13,हजार,6.975,7.445
ivr-hi-0123,123,ann1,14,दौ,7.431,7.881
ivr-hi-0123,123,ann1,15,चार,8.234,8.544
ivr-hi-0123,123,ann1,16,अप्रेल,8.543,9.133
ivr-hi-0123,123,ann1,17,दौ,9.333,9.563
ivr-hi-0123,123,ann1,18,हजार,9.555,9.965
ivr-hi-0123,123,ann1,19,एक,9.963,10.383
ivr-hi-0123,123,ann1,20,पाँच,10.741,11.051
ivr-hi-0123,123,ann1,21,मई,11.05,11.56
ivr-hi-0123,123,ann1,22,दौ,11.716,11.966
ivr-hi-0123,123,ann1,23,हजार,11.963,12.403
ivr-hi-0124,124,ann1,0,जहाँ,0.0,0.36
ivr-hi-0124,124,ann1,1,हमें,0.352,0.762
ivr-hi-0124,124,ann1,2,अच्छी,0.924,1.224
ivr-hi-0124,124,ann1,3,अच्छी,1.218,1.598
ivr-hi-0124,124,ann1,4,बुक,1.654,1.994
ivr-hi-0124,124,ann1,5,मिलती,1.991,2.361
ivr-hi-0124,124,ann1,6,हैं,2.362,2.732
ivr-hi-0124,124,ann1,7,अनेक,2.903,3.153
ivr-hi-0124,124,ann1,8,प्रकार,3.15,3.41
ivr-hi-0124,124,ann1,9,की,3.413,3.663
ivr-hi-0124,124,ann1,10,पुस्तिका,3.66,4.34
ivr-hi-0124,124,ann1,11,मिलती,4.34,4.87
ivr-hi-0124,124,ann1,12,हैं,4.866,5.116
ivr-hi-0124,124,ann1,13,वहाँ,5.515,5.795
ivr-hi-0124,124,ann1,14,पे,5.793,6.083
ivr-hi-0124,124,ann1,15,कई,6.319,6.559
ivr-hi-0124,124,ann1,16,तरह,6.566,6.816
ivr-hi-0124,124,ann1,17,की,6.813,6.893
ivr-hi-0124,124,ann1,18,समाचारे,6.89,7.6
ivr-hi-0124,124,ann1,19,बुक,7.617,7.867
ivr-hi-0124,124,ann1,20,मिलती,7.864,8.294
ivr-hi-0124,124,ann1,21,हैं,8.331,8.521
ivr-hi-0124,124,ann1,22,जहाँ,8.529,8.779
ivr-hi-0124,124,ann1,23,कि,8.776,8.876
ivr-hi-0124,124,ann1,24,हम,8.869,9.129
ivr-hi-0124,124,ann1,25,दूर,9.147,9.347
ivr-hi-0124,124,ann1,26,दूर,9.348,9.558
ivr-hi-0124,124,ann1,27,की,9.549,9.769
ivr-hi-0124,124,ann1,28,खबर,9.765,10.085
ivr-hi-0124,124,ann1,29,ले,10.09,10.29
